user_id,基本面,技術面,籌碼面,消息面,得分,prefer
683,5,5,2,5,11,"['籌碼面', '消息面']"
684,3,2,0,3,2,['消息面']
685,3,4,0,4,5,"['籌碼面', '消息面']"
686,10,5,0,3,12,['消息面']
687,11,5,4,5,19,"['籌碼面', '消息面']"
688,5,5,0,3,7,['消息面']
689,9,3,4,2,13,['消息面']
690,12,5,8,5,24,['消息面']
691,3,5,0,3,5,['消息面']
692,4,5,1,4,8,['消息面']
693,7,2,1,4,9,['消息面']
694,2,2,0,3,1,['消息面']
695,10,5,7,4,20,['消息面']
696,3,2,0,3,2,['消息面']
697,4,1,3,1,7,['消息面']
698,17,6,5,5,27,['消息面']
699,3,2,0,3,2,['消息面']
700,10,4,1,7,16,['消息面']
701,2,2,0,3,1,['消息面']
702,3,2,0,3,2,['消息面']
703,3,5,0,3,5,['消息面']
704,8,6,3,4,15,['消息面']
705,3,4,0,4,5,"['籌碼面', '消息面']"
706,15,5,7,5,26,['消息面']
707,3,5,1,4,7,['消息面']
708,8,5,0,3,10,['消息面']
709,3,2,0,3,2,['消息面']
710,10,5,1,3,13,['消息面']
711,3,5,1,3,6,['消息面']
712,6,2,4,3,9,['消息面']
713,12,5,6,6,23,"['籌碼面', '消息面']"
714,4,5,1,4,8,['消息面']
715,2,4,2,4,6,"['籌碼面', '消息面']"
716,6,3,5,5,13,"['籌碼面', '消息面']"
717,11,5,5,5,20,"['技術面', '籌碼面', '消息面']"
718,14,3,5,5,21,"['籌碼面', '消息面']"
719,3,5,0,2,5,['消息面']
720,2,2,4,3,5,['消息面']
721,4,2,2,3,5,['消息面']
722,7,5,1,4,11,['消息面']
723,3,5,0,3,5,['消息面']
724,3,5,0,3,5,['消息面']
725,4,5,1,4,8,['消息面']
726,4,5,1,5,9,"['籌碼面', '消息面']"
727,11,5,3,6,19,['消息面']
728,2,5,0,1,4,['消息面']
729,2,4,1,4,5,"['籌碼面', '消息面']"
730,8,4,7,4,17,['消息面']
731,5,5,4,4,12,['消息面']
732,8,2,0,2,6,"['籌碼面', '消息面']"
733,10,5,1,4,14,['消息面']
734,22,7,8,7,38,['消息面']
735,3,6,1,4,8,['消息面']
736,16,5,6,4,25,['消息面']
737,4,2,3,4,7,['消息面']
738,7,5,2,5,13,"['籌碼面', '消息面']"
739,4,5,1,4,8,['消息面']
740,11,6,6,5,22,"['籌碼面', '消息面']"
741,12,5,6,3,20,['消息面']
742,3,5,1,4,7,['消息面']
743,7,3,3,5,12,['消息面']
744,7,2,2,5,10,['消息面']
745,2,2,0,2,0,"['籌碼面', '消息面']"
746,3,4,1,4,6,"['籌碼面', '消息面']"
747,16,5,8,7,30,['消息面']
748,3,5,1,4,7,['消息面']
749,13,6,7,4,24,['消息面']
750,4,5,0,3,6,['消息面']
751,3,5,1,4,7,['消息面']
752,2,2,0,3,1,['消息面']
753,2,2,0,3,1,['消息面']
754,3,5,1,4,7,['消息面']
755,3,2,0,3,2,['消息面']
756,7,5,2,8,16,['消息面']
757,3,5,0,3,5,['消息面']
758,10,5,2,8,19,['消息面']
759,3,5,6,4,12,['消息面']
760,2,2,1,2,1,"['籌碼面', '消息面']"
761,11,5,5,4,19,"['籌碼面', '消息面']"
762,6,5,0,3,8,['消息面']
763,3,5,0,3,5,['消息面']
764,7,5,2,4,12,['消息面']
765,10,2,1,2,9,"['籌碼面', '消息面']"
766,6,2,1,3,6,['消息面']
767,9,5,8,8,24,"['籌碼面', '消息面']"
768,5,6,4,6,15,"['籌碼面', '消息面']"
769,3,2,0,3,2,['消息面']
770,3,5,1,3,6,['消息面']
771,16,4,6,4,25,['消息面']
772,4,5,4,4,11,['消息面']
773,8,5,1,4,12,['消息面']
774,2,2,2,2,2,"['技術面', '籌碼面', '消息面']"
775,2,4,3,4,7,"['籌碼面', '消息面']"
776,10,6,4,4,18,['消息面']
777,1,1,0,1,2,"['籌碼面', '消息面']"
778,10,5,1,4,14,['消息面']
779,7,5,2,5,13,"['籌碼面', '消息面']"
780,2,4,2,3,5,['消息面']
781,8,2,3,5,12,['消息面']
782,6,5,3,5,13,"['籌碼面', '消息面']"
783,2,5,1,4,6,['消息面']
784,3,4,1,4,6,"['籌碼面', '消息面']"
785,7,3,0,3,7,"['籌碼面', '消息面']"
786,12,6,4,4,20,['消息面']
787,3,2,1,3,3,['消息面']
788,3,5,0,3,5,['消息面']
789,7,5,4,4,14,['消息面']
790,0,1,0,1,1,"['籌碼面', '消息面']"
791,10,5,6,4,19,['消息面']
792,3,5,1,4,7,['消息面']
793,11,2,1,4,12,['消息面']
794,2,5,1,4,6,['消息面']
795,3,5,1,4,7,['消息面']
796,2,2,0,3,1,['消息面']
797,8,2,6,4,15,['消息面']
798,8,6,4,7,19,['消息面']
799,10,5,6,4,19,['消息面']
800,4,4,0,3,5,['消息面']
801,2,2,0,2,0,"['籌碼面', '消息面']"
802,3,2,0,3,2,['消息面']
803,3,5,1,4,7,['消息面']
804,2,3,1,3,3,"['籌碼面', '消息面']"
805,3,5,0,3,5,['消息面']
806,4,6,8,4,16,['消息面']
807,13,5,2,5,19,"['籌碼面', '消息面']"
808,6,2,1,3,6,['消息面']
809,4,5,0,3,6,['消息面']
810,3,5,1,4,7,['消息面']
811,11,5,4,3,17,['消息面']
812,11,5,6,5,21,['消息面']
813,2,4,1,4,5,"['籌碼面', '消息面']"
814,3,5,1,4,7,['消息面']
815,12,4,3,5,18,['消息面']
816,8,5,3,4,14,['消息面']
817,4,5,2,5,10,"['籌碼面', '消息面']"
818,2,5,0,4,5,['消息面']
819,12,6,4,5,21,['消息面']
820,3,5,0,3,5,['消息面']
821,16,6,6,8,30,['消息面']
822,4,5,1,3,7,['消息面']
823,11,5,3,4,17,['消息面']
824,12,6,5,7,24,['消息面']
825,8,5,4,4,15,['消息面']
826,10,5,3,4,16,['消息面']
827,11,4,1,7,18,['消息面']
828,11,5,4,4,18,['消息面']
829,7,5,4,4,14,['消息面']
830,3,5,0,3,5,['消息面']
831,12,5,2,4,17,['消息面']
832,8,6,3,3,14,['消息面']
833,2,2,0,3,1,['消息面']
834,13,4,6,4,21,['消息面']
835,14,6,4,6,24,"['籌碼面', '消息面']"
836,15,4,7,5,25,['消息面']
837,2,2,0,6,4,['消息面']
838,2,2,0,3,1,['消息面']
839,3,5,1,4,7,['消息面']
840,5,4,1,4,8,"['籌碼面', '消息面']"
841,5,2,0,2,3,"['籌碼面', '消息面']"
842,9,5,4,5,17,"['籌碼面', '消息面']"
843,11,6,6,5,22,"['籌碼面', '消息面']"
844,2,2,0,2,0,"['籌碼面', '消息面']"
845,3,5,1,3,6,['消息面']
846,3,3,0,2,2,['消息面']
847,3,5,0,3,5,['消息面']
848,11,2,1,3,11,['消息面']
849,10,2,0,3,9,['消息面']
850,2,2,0,3,1,['消息面']
851,7,5,6,5,17,['消息面']
852,4,5,1,6,10,['消息面']
853,3,5,1,4,7,['消息面']
854,3,5,0,3,5,['消息面']
855,6,5,3,5,13,"['籌碼面', '消息面']"
856,3,4,2,5,8,['消息面']
857,3,5,1,4,7,['消息面']
858,6,4,0,3,7,['消息面']
859,3,5,1,4,7,['消息面']
860,0,2,2,0,2,"['籌碼面', '消息面']"
861,3,5,1,3,6,['消息面']
862,6,6,6,4,16,"['籌碼面', '消息面']"
863,4,5,1,4,8,['消息面']
864,3,5,1,4,7,['消息面']
865,10,5,1,5,15,"['籌碼面', '消息面']"
866,9,5,3,4,15,['消息面']
867,20,5,7,6,32,['消息面']
868,10,5,5,6,20,['消息面']
869,5,1,0,1,4,"['籌碼面', '消息面']"
870,2,5,0,3,4,['消息面']
871,3,5,1,4,7,['消息面']
872,3,5,1,3,6,['消息面']
873,7,6,3,4,14,['消息面']
874,5,2,5,2,9,['消息面']
875,7,2,1,3,7,['消息面']
876,17,7,6,8,32,['消息面']
877,11,5,1,4,15,['消息面']
878,13,5,2,4,18,['消息面']
879,4,5,4,5,12,"['籌碼面', '消息面']"
880,7,5,3,4,13,['消息面']
881,3,5,0,3,5,['消息面']
882,19,6,8,6,33,['消息面']
883,14,4,6,3,21,['消息面']
884,4,5,2,4,9,['消息面']
885,10,5,2,4,15,['消息面']
886,11,4,6,4,19,['消息面']
887,3,5,0,3,5,['消息面']
888,3,2,6,3,8,['消息面']
889,3,4,1,4,6,"['籌碼面', '消息面']"
890,2,2,4,2,4,['消息面']
891,3,5,0,3,5,['消息面']
892,4,5,4,4,11,['消息面']
893,2,5,5,5,11,"['技術面', '籌碼面', '消息面']"
894,3,5,1,5,8,"['籌碼面', '消息面']"
895,3,5,2,4,8,['消息面']
896,3,2,0,2,1,"['籌碼面', '消息面']"
897,10,5,1,4,14,['消息面']
898,8,5,2,4,13,['消息面']
899,10,4,4,5,17,['消息面']
900,7,5,2,4,12,['消息面']
901,19,6,8,6,33,['消息面']
902,2,2,1,2,1,"['籌碼面', '消息面']"
903,3,5,0,3,5,['消息面']
904,2,2,0,2,0,"['籌碼面', '消息面']"
905,3,5,1,4,7,['消息面']
906,10,4,1,4,13,"['籌碼面', '消息面']"
907,3,5,1,4,7,['消息面']
908,12,6,7,7,26,"['籌碼面', '消息面']"
909,17,5,6,5,27,['消息面']
910,12,5,7,6,24,['消息面']
911,4,3,2,4,7,['消息面']
912,18,6,5,6,29,"['籌碼面', '消息面']"
913,19,7,6,7,33,"['籌碼面', '消息面']"
914,5,5,2,4,10,['消息面']
915,9,5,6,7,21,['消息面']
916,3,5,1,4,7,['消息面']
917,9,5,2,4,14,['消息面']
918,2,4,0,3,3,['消息面']
919,2,2,0,2,0,"['籌碼面', '消息面']"
920,14,5,4,5,22,"['籌碼面', '消息面']"
921,3,5,0,3,5,['消息面']
922,1,1,0,1,2,"['籌碼面', '消息面']"
923,10,5,6,4,19,['消息面']
924,5,5,0,3,7,['消息面']
925,2,2,1,2,1,"['籌碼面', '消息面']"
926,14,5,4,5,22,"['籌碼面', '消息面']"
927,9,4,5,3,15,['消息面']
928,12,5,1,4,16,['消息面']
929,7,5,6,4,16,['消息面']
930,2,5,0,3,4,['消息面']
931,12,4,6,4,20,['消息面']
932,6,5,1,4,10,['消息面']
933,10,4,1,4,13,"['籌碼面', '消息面']"
934,6,5,4,5,14,"['籌碼面', '消息面']"
935,15,2,6,3,20,['消息面']
936,6,3,0,3,6,"['籌碼面', '消息面']"
937,10,3,0,3,10,"['籌碼面', '消息面']"
938,10,5,0,3,12,['消息面']
939,9,3,1,4,11,['消息面']
940,5,5,4,3,11,['消息面']
941,11,5,1,4,15,['消息面']
942,6,6,7,4,17,['消息面']
943,4,5,1,5,9,"['籌碼面', '消息面']"
944,6,6,1,3,10,['消息面']
945,3,5,0,3,5,['消息面']
946,8,7,6,5,20,['消息面']
947,3,5,0,3,5,['消息面']
948,2,4,1,4,5,"['籌碼面', '消息面']"
949,5,5,1,5,10,"['籌碼面', '消息面']"
950,4,5,2,5,10,"['籌碼面', '消息面']"
951,5,5,4,5,13,"['籌碼面', '消息面']"
952,11,6,2,5,18,['消息面']
953,4,5,1,4,8,['消息面']
954,9,3,2,4,12,['消息面']
955,3,5,0,3,5,['消息面']
956,9,5,2,5,15,"['籌碼面', '消息面']"
957,11,5,6,5,21,['消息面']
958,3,5,0,3,5,['消息面']
959,13,5,5,6,23,['消息面']
960,4,5,0,3,6,['消息面']
961,3,2,0,2,1,"['籌碼面', '消息面']"
962,5,4,1,4,8,"['籌碼面', '消息面']"
963,11,5,0,3,13,['消息面']
964,10,5,6,4,19,['消息面']
965,7,5,6,5,17,['消息面']
966,6,5,1,4,10,['消息面']
967,14,7,4,6,25,['消息面']
968,4,3,0,4,5,['消息面']
969,11,5,6,5,21,['消息面']
970,17,6,4,7,28,['消息面']
971,14,5,6,5,24,['消息面']
972,5,2,1,4,7,['消息面']
973,17,5,3,6,25,['消息面']
974,6,4,0,4,8,"['籌碼面', '消息面']"
975,3,2,0,3,2,['消息面']
976,3,5,1,4,7,['消息面']
977,2,2,0,2,0,"['籌碼面', '消息面']"
978,5,5,1,5,10,"['籌碼面', '消息面']"
979,14,5,7,4,24,['消息面']
980,3,5,1,4,7,['消息面']
981,2,2,0,3,1,['消息面']
982,2,2,0,2,0,"['籌碼面', '消息面']"
983,11,5,3,4,17,['消息面']
984,5,3,0,3,5,"['籌碼面', '消息面']"
985,8,5,1,4,12,['消息面']
986,7,4,1,4,10,"['籌碼面', '消息面']"
987,3,5,1,5,8,"['籌碼面', '消息面']"
988,10,5,1,4,14,['消息面']
989,6,4,1,4,9,"['籌碼面', '消息面']"
990,6,5,1,4,10,['消息面']
991,2,2,1,3,2,['消息面']
992,3,5,0,3,5,['消息面']
993,2,2,0,3,1,['消息面']
994,9,5,4,4,16,['消息面']
995,10,5,6,4,19,['消息面']
996,8,4,1,4,12,"['籌碼面', '消息面']"
997,3,5,0,3,5,['消息面']
998,3,5,0,3,5,['消息面']
999,4,5,0,3,6,['消息面']
1000,13,6,5,6,24,"['籌碼面', '消息面']"
1001,11,5,6,6,22,"['籌碼面', '消息面']"
1002,13,5,3,6,21,['消息面']
1003,7,5,1,4,11,['消息面']
1004,3,5,0,3,5,['消息面']
1005,10,5,0,3,12,['消息面']
1006,4,5,1,4,8,['消息面']
1007,13,6,5,6,24,"['籌碼面', '消息面']"
1008,3,5,0,3,5,['消息面']
1009,3,4,0,3,4,['消息面']
1010,12,5,5,5,21,"['技術面', '籌碼面', '消息面']"
1011,2,2,0,3,1,['消息面']
1012,6,5,1,5,11,"['籌碼面', '消息面']"
1013,4,6,1,5,10,['消息面']
1014,7,5,5,3,14,"['籌碼面', '消息面']"
1015,10,3,6,3,16,['消息面']
1016,3,2,0,3,2,['消息面']
1017,8,5,1,4,12,['消息面']
1018,12,6,1,3,16,['消息面']
1019,2,2,0,2,0,"['籌碼面', '消息面']"
1020,3,5,1,4,7,['消息面']
1021,5,5,1,4,9,['消息面']
1022,10,5,6,4,19,['消息面']
1023,19,5,2,5,25,"['籌碼面', '消息面']"
1024,3,5,0,3,5,['消息面']
1025,1,1,0,1,2,"['籌碼面', '消息面']"
1026,3,5,2,4,8,['消息面']
1027,8,4,7,4,17,['消息面']
1028,2,2,0,2,0,"['籌碼面', '消息面']"
1029,0,1,0,1,1,"['籌碼面', '消息面']"
1030,14,6,2,4,20,['消息面']
1031,4,2,2,3,5,['消息面']
1032,5,6,4,4,13,['消息面']
1033,3,5,1,4,7,['消息面']
1034,4,2,1,2,3,"['籌碼面', '消息面']"
1035,8,6,3,5,16,['消息面']
1036,2,4,0,3,3,['消息面']
1037,3,5,0,3,5,['消息面']
1038,10,4,0,2,10,['消息面']
1039,6,3,1,4,8,['消息面']
1040,19,3,8,3,27,['消息面']
1041,6,5,0,3,8,['消息面']
1042,10,5,2,5,16,"['籌碼面', '消息面']"
1043,14,5,7,4,24,['消息面']
1044,3,5,6,4,12,['消息面']
1045,12,5,6,5,22,['消息面']
1046,8,3,4,6,15,['消息面']
1047,18,6,8,6,32,['消息面']
1048,4,2,1,3,4,['消息面']
1049,11,5,3,3,16,['消息面']
1050,3,5,1,4,7,['消息面']
1051,2,2,0,2,0,"['籌碼面', '消息面']"
1052,12,6,6,4,22,"['籌碼面', '消息面']"
1053,7,5,1,4,11,['消息面']
1054,10,5,6,5,20,['消息面']
1055,15,6,5,7,27,['消息面']
1056,20,6,7,8,35,['消息面']
1057,14,5,6,4,23,['消息面']
1058,2,2,0,3,1,['消息面']
1059,2,4,1,4,5,"['籌碼面', '消息面']"
1060,3,5,1,4,7,['消息面']
1061,2,5,0,3,4,['消息面']
1062,5,5,1,5,10,"['籌碼面', '消息面']"
1063,4,5,1,3,7,['消息面']
1064,9,6,4,6,19,"['籌碼面', '消息面']"
1065,10,6,0,5,15,['消息面']
1066,3,5,1,3,6,['消息面']
1067,9,5,1,4,13,['消息面']
1068,3,5,1,4,7,['消息面']
1069,9,5,1,4,13,['消息面']
1070,4,4,1,4,7,"['籌碼面', '消息面']"
1071,2,2,1,2,1,"['籌碼面', '消息面']"
1072,13,2,4,4,17,"['籌碼面', '消息面']"
1073,2,2,6,3,7,['消息面']
1074,2,2,0,2,0,"['籌碼面', '消息面']"
1075,7,5,0,3,9,['消息面']
1076,11,5,5,4,19,"['籌碼面', '消息面']"
1077,7,2,1,4,9,['消息面']
1078,6,6,4,4,14,['消息面']
1079,2,1,0,1,3,"['籌碼面', '消息面']"
1080,12,5,6,5,22,['消息面']
1081,6,5,0,3,8,['消息面']
1082,10,5,5,5,19,"['技術面', '籌碼面', '消息面']"
1083,1,1,0,1,2,"['籌碼面', '消息面']"
1084,4,5,3,4,10,['消息面']
1085,15,6,6,8,29,['消息面']
1086,8,5,0,3,10,['消息面']
1087,2,4,1,5,6,['消息面']
1088,3,6,4,5,12,['消息面']
1089,19,6,8,7,34,['消息面']
1090,16,5,4,4,23,['消息面']
1091,3,5,0,2,5,['消息面']
1092,2,2,0,2,1,"['籌碼面', '消息面']"
1093,3,4,6,4,11,['消息面']
1094,3,5,1,4,7,['消息面']
1095,13,6,2,3,18,['消息面']
1096,12,5,6,6,23,"['籌碼面', '消息面']"
1097,6,6,0,3,9,['消息面']
1098,9,6,4,6,19,"['籌碼面', '消息面']"
1099,8,4,6,5,17,['消息面']
1100,20,5,4,7,30,['消息面']
1101,3,5,1,4,7,['消息面']
1102,12,5,6,4,21,['消息面']
1103,14,5,4,4,21,['消息面']
1104,11,5,5,4,19,"['籌碼面', '消息面']"
1105,5,5,1,5,10,"['籌碼面', '消息面']"
1106,7,4,3,4,12,"['籌碼面', '消息面']"
1107,15,7,8,5,29,['消息面']
1108,3,5,1,4,7,['消息面']
1109,2,2,0,2,0,"['籌碼面', '消息面']"
1110,3,4,0,3,4,['消息面']
1111,8,4,3,6,15,['消息面']
1112,2,2,0,2,0,"['籌碼面', '消息面']"
1113,3,4,0,3,4,['消息面']
1114,2,3,0,3,2,"['籌碼面', '消息面']"
1115,15,6,7,5,27,['消息面']
1116,16,3,6,3,22,['消息面']
1117,3,5,1,4,7,['消息面']
1118,4,5,2,5,10,"['籌碼面', '消息面']"
1119,11,6,2,4,17,['消息面']
1120,6,5,7,6,18,['消息面']
1121,11,5,3,3,16,['消息面']
1122,3,2,1,3,3,['消息面']
1123,3,5,0,3,5,['消息面']
1124,3,5,3,4,9,['消息面']
1125,4,2,0,2,2,"['籌碼面', '消息面']"
1126,2,5,2,4,7,['消息面']
1127,3,5,0,2,5,['消息面']
1128,7,5,3,5,14,"['籌碼面', '消息面']"
1129,2,5,1,4,6,['消息面']
1130,3,5,0,3,5,['消息面']
1131,0,1,0,1,1,"['籌碼面', '消息面']"
1132,8,6,2,4,14,['消息面']
1133,3,5,0,3,5,['消息面']
1134,13,6,8,4,25,['消息面']
1135,3,5,1,4,7,['消息面']
1136,4,4,0,4,6,"['籌碼面', '消息面']"
1137,11,6,7,3,21,['消息面']
1138,5,5,2,4,10,['消息面']
1139,3,5,0,3,5,['消息面']
1140,3,2,0,3,2,['消息面']
1141,16,6,6,5,27,"['籌碼面', '消息面']"
1142,10,6,6,5,21,"['籌碼面', '消息面']"
1143,2,2,0,3,1,['消息面']
1144,10,5,1,4,14,['消息面']
1145,6,5,0,3,8,['消息面']
1146,22,7,8,7,38,['消息面']
1147,3,2,0,3,2,['消息面']
1148,2,4,1,4,5,"['籌碼面', '消息面']"
1149,7,5,6,4,16,['消息面']
1150,13,5,6,4,22,['消息面']
1151,3,5,1,4,7,['消息面']
1152,8,5,1,5,13,"['籌碼面', '消息面']"
1153,3,5,1,4,7,['消息面']
1154,10,5,6,5,20,['消息面']
1155,3,5,0,3,5,['消息面']
1156,3,7,1,3,8,['消息面']
1157,5,3,0,3,5,"['籌碼面', '消息面']"
1158,3,2,0,3,2,['消息面']
1159,8,5,6,4,17,['消息面']
1160,2,2,0,3,1,['消息面']
1161,8,4,0,1,10,['消息面']
1162,0,1,0,1,1,"['籌碼面', '消息面']"
1163,4,2,0,3,3,['消息面']
1164,4,5,3,4,10,['消息面']
1165,9,4,1,3,11,['消息面']
1166,11,6,8,4,23,['消息面']
1167,3,5,0,3,5,['消息面']
1168,3,5,6,4,12,['消息面']
1169,3,5,1,4,7,['消息面']
1170,3,5,0,3,5,['消息面']
1171,3,5,0,3,5,['消息面']
1172,3,3,1,4,5,['消息面']
1173,2,2,6,3,7,['消息面']
1174,19,6,6,6,31,"['技術面', '籌碼面', '消息面']"
1175,10,4,2,4,14,"['籌碼面', '消息面']"
1176,2,4,1,4,5,"['籌碼面', '消息面']"
1177,11,5,6,5,21,['消息面']
1178,3,5,1,4,7,['消息面']
1179,7,5,1,4,11,['消息面']
1180,7,4,3,6,14,['消息面']
1181,3,2,0,2,1,"['籌碼面', '消息面']"
1182,3,5,0,3,5,['消息面']
1183,2,2,0,2,0,"['籌碼面', '消息面']"
1184,9,5,2,4,14,['消息面']
1185,13,5,3,4,19,['消息面']
1186,7,5,0,3,9,['消息面']
1187,22,7,7,8,38,['消息面']
1188,5,5,1,4,9,['消息面']
1189,5,6,6,5,16,"['籌碼面', '消息面']"
1190,11,5,4,5,19,"['籌碼面', '消息面']"
1191,3,5,0,3,5,['消息面']
1192,2,4,1,5,6,['消息面']
1193,3,5,0,3,5,['消息面']
1194,12,6,2,4,18,['消息面']
1195,3,5,2,4,8,['消息面']
1196,10,5,0,3,12,['消息面']
1197,3,5,1,4,7,['消息面']
1198,3,5,1,4,7,['消息面']
1199,17,5,0,3,19,['消息面']
1200,0,1,0,1,1,"['籌碼面', '消息面']"
1201,13,2,2,2,13,"['技術面', '籌碼面', '消息面']"
1202,3,4,0,3,4,['消息面']
1203,7,5,1,3,11,['消息面']
1204,8,5,4,3,14,['消息面']
1205,10,5,2,4,15,['消息面']
1206,12,5,6,3,20,['消息面']
1207,4,4,1,4,7,"['籌碼面', '消息面']"
1208,10,5,4,5,18,"['籌碼面', '消息面']"
1209,13,1,7,4,20,['消息面']
1210,3,4,0,4,5,"['籌碼面', '消息面']"
1211,4,4,2,5,9,['消息面']
1212,2,5,1,4,6,['消息面']
1213,3,5,0,3,5,['消息面']
1214,3,5,0,3,5,['消息面']
1215,3,5,5,6,13,['消息面']
1216,8,5,6,5,18,['消息面']
1217,17,5,8,8,32,"['籌碼面', '消息面']"
1218,6,5,0,3,8,['消息面']
1219,3,5,1,4,7,['消息面']
1220,5,6,1,4,10,['消息面']
1221,3,5,1,4,7,['消息面']
1222,2,5,0,3,4,['消息面']
1223,2,2,0,2,0,"['籌碼面', '消息面']"
1224,2,4,1,4,5,"['籌碼面', '消息面']"
1225,3,5,3,4,9,['消息面']
1226,3,2,1,3,3,['消息面']
1227,12,5,7,5,23,['消息面']
1228,8,5,4,7,18,['消息面']
1229,3,5,4,4,10,['消息面']
1230,2,2,0,2,0,"['籌碼面', '消息面']"
1231,9,2,3,3,12,"['籌碼面', '消息面']"
1232,8,5,4,4,15,['消息面']
1233,5,4,1,5,9,['消息面']
1234,10,5,6,6,21,"['籌碼面', '消息面']"
1235,3,5,1,4,7,['消息面']
1236,3,5,0,2,5,['消息面']
1237,7,5,2,4,12,['消息面']
1238,12,4,2,4,16,"['籌碼面', '消息面']"
1239,4,5,3,4,10,['消息面']
1240,3,5,0,3,5,['消息面']
1241,3,5,1,4,7,['消息面']
1242,2,5,1,4,6,['消息面']
1243,9,5,5,6,19,['消息面']
1244,4,5,1,4,8,['消息面']
1245,3,5,2,4,8,['消息面']
1246,8,4,2,5,13,['消息面']
1247,10,4,2,4,14,"['籌碼面', '消息面']"
1248,9,5,1,3,12,['消息面']
1249,3,5,0,3,5,['消息面']
1250,5,5,2,4,10,['消息面']
1251,13,5,5,5,22,"['技術面', '籌碼面', '消息面']"
1252,7,5,3,3,12,['消息面']
1253,3,3,0,4,4,['消息面']
1254,3,5,0,3,5,['消息面']
1255,6,2,0,3,5,['消息面']
1256,3,5,0,3,5,['消息面']
1257,2,4,1,4,5,"['籌碼面', '消息面']"
1258,3,5,0,3,5,['消息面']
1259,3,5,0,3,5,['消息面']
1260,3,5,1,4,7,['消息面']
1261,2,2,0,2,0,"['籌碼面', '消息面']"
1262,4,5,1,3,7,['消息面']
1263,2,2,0,2,0,"['籌碼面', '消息面']"
1264,3,2,0,3,2,['消息面']
1265,5,6,4,5,14,['消息面']
1266,3,5,0,3,5,['消息面']
1267,8,5,2,4,13,['消息面']
1268,4,3,1,3,5,"['籌碼面', '消息面']"
1269,10,4,1,3,12,['消息面']
1270,2,4,1,4,5,"['籌碼面', '消息面']"
1271,10,5,6,5,20,['消息面']
1272,2,2,0,2,0,"['籌碼面', '消息面']"
1273,3,5,1,4,7,['消息面']
1274,16,4,6,6,26,"['籌碼面', '消息面']"
1275,3,5,2,4,8,['消息面']
1276,0,1,0,1,1,"['籌碼面', '消息面']"
1277,4,5,1,4,8,['消息面']
1278,11,5,4,4,18,['消息面']
1279,3,5,2,4,8,['消息面']
1280,6,2,1,3,6,['消息面']
1281,7,6,6,5,18,"['籌碼面', '消息面']"
1282,2,2,0,2,0,"['籌碼面', '消息面']"
1283,4,6,1,4,9,['消息面']
1284,5,5,3,3,10,['消息面']
1285,5,6,7,4,16,['消息面']
1286,3,5,5,5,12,"['技術面', '籌碼面', '消息面']"
1287,3,5,0,3,5,['消息面']
1288,3,5,1,4,7,['消息面']
1289,2,5,1,4,6,['消息面']
1290,8,5,1,3,11,['消息面']
1291,6,4,2,3,9,['消息面']
1292,14,6,4,4,22,['消息面']
1293,3,2,0,3,2,['消息面']
1294,3,5,1,4,7,['消息面']
1295,14,6,5,5,24,['消息面']
1296,3,5,1,4,7,['消息面']
1297,4,2,0,3,3,['消息面']
1298,12,3,6,5,20,['消息面']
1299,4,6,2,4,10,['消息面']
1300,3,2,0,2,2,"['籌碼面', '消息面']"
1301,2,2,0,2,0,"['籌碼面', '消息面']"
1302,2,2,0,3,1,['消息面']
1303,5,5,3,5,12,"['籌碼面', '消息面']"
1304,3,5,1,4,7,['消息面']
1305,5,5,2,4,10,['消息面']
1306,3,5,0,3,5,['消息面']
1307,3,5,2,4,8,['消息面']
1308,3,5,0,4,6,['消息面']
1309,9,5,1,5,14,"['籌碼面', '消息面']"
1310,3,5,1,4,7,['消息面']
1311,3,5,1,4,7,['消息面']
1312,3,2,0,2,1,"['籌碼面', '消息面']"
1313,15,5,7,7,28,"['籌碼面', '消息面']"
1314,5,6,1,5,11,['消息面']
1315,3,5,1,4,7,['消息面']
1316,0,1,0,1,1,"['籌碼面', '消息面']"
1317,12,2,3,3,15,"['籌碼面', '消息面']"
1318,4,5,2,3,8,['消息面']
1319,2,5,1,4,6,['消息面']
1320,10,6,3,3,16,['消息面']
1321,6,5,5,4,14,"['籌碼面', '消息面']"
1322,8,5,3,5,15,"['籌碼面', '消息面']"
1323,15,5,7,6,27,['消息面']
1324,2,2,0,2,0,"['籌碼面', '消息面']"
1325,6,1,3,2,9,['消息面']
1326,18,5,4,4,25,['消息面']
1327,15,6,8,6,29,['消息面']
1328,3,5,1,4,7,['消息面']
1329,3,5,1,4,7,['消息面']
1330,6,5,1,4,10,['消息面']
1331,12,7,7,5,25,"['籌碼面', '消息面']"
1332,3,5,1,5,8,"['籌碼面', '消息面']"
1333,14,6,6,5,25,"['籌碼面', '消息面']"
1334,4,5,0,3,6,['消息面']
1335,3,5,0,3,5,['消息面']
1336,4,6,1,4,9,['消息面']
1337,18,6,6,5,29,"['籌碼面', '消息面']"
1338,14,5,6,4,23,['消息面']
1339,3,5,1,4,7,['消息面']
1340,10,5,5,6,20,['消息面']
1341,14,6,5,4,23,['消息面']
1342,5,5,0,3,7,['消息面']
1343,2,2,0,2,0,"['籌碼面', '消息面']"
1344,14,5,1,5,19,"['籌碼面', '消息面']"
1345,16,6,6,8,30,['消息面']
1346,3,5,0,3,5,['消息面']
1347,2,2,0,2,0,"['籌碼面', '消息面']"
